fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1493024,Argentine_league_1,2026,2026-07-31,Independiente,Newells Old Boys,1,0,1,0,H
1493021,Argentine_league_1,2026,2026-07-31,Central Cordoba de Santiago,Atletico Tucuman,0,2,0,0,A
1493038,Argentine_league_1,2026,2026-08-01,Gimnasia M.,Union Santa Fe,2,0,1,0,H
1493037,Argentine_league_1,2026,2026-08-01,Estudiantes de Rio Cuarto,Banfield,0,0,0,0,D
1493033,Argentine_league_1,2026,2026-08-01,Belgrano Cordoba,Argentinos JRS,0,1,0,1,A
1493036,Argentine_league_1,2026,2026-08-01,Estudiantes L.P.,Defensa Y Justicia,3,0,3,0,H
1493043,Argentine_league_1,2026,2026-08-01,Racing Club,Tigre,1,3,0,2,A
1493032,Argentine_league_1,2026,2026-08-02,Aldosivi,Gimnasia L.P.,1,2,0,1,A
1493035,Argentine_league_1,2026,2026-08-02,Deportivo Riestra,Barracas Central,0,1,0,0,A
1493041,Argentine_league_1,2026,2026-08-02,Newells Old Boys,Boca Juniors,2,2,0,1,D
1493044,Argentine_league_1,2026,2026-08-02,River Plate,Rosario Central,0,1,0,1,A
1493040,Argentine_league_1,2026,2026-08-03,Lanus,Instituto Cordoba,0,1,0,0,A
1493045,Argentine_league_1,2026,2026-08-03,Sarmiento Junin,Independ. Rivadavia,2,1,2,1,H
1493046,Argentine_league_1,2026,2026-08-03,Velez Sarsfield,Independiente,1,0,0,0,H
1493042,Argentine_league_1,2026,2026-08-03,Platense,Talleres Cordoba,0,4,0,1,A
1493039,Argentine_league_1,2026,2026-08-04,Huracan,Atletico Tucuman,0,0,0,0,D
1493034,Argentine_league_1,2026,2026-08-04,Central Cordoba de Santiago,San Lorenzo,1,0,1,0,H
1493020,Argentine_league_1,2026,2026-08-05,Boca Juniors,Estudiantes L.P.,1,0,1,0,H
1493030,Argentine_league_1,2026,2026-08-06,Tigre,Belgrano Cordoba,0,0,0,0,D
1493031,Argentine_league_1,2026,2026-08-06,Union Santa Fe,Lanus,2,1,0,0,H
1493057,Argentine_league_1,2026,2026-08-07,Rosario Central,Aldosivi,2,1,0,0,H
1493055,Argentine_league_1,2026,2026-08-08,Independ. Rivadavia,Estudiantes de Rio Cuarto,2,1,0,0,H
1493048,Argentine_league_1,2026,2026-08-08,Atletico Tucuman,Sarmiento Junin,1,2,0,0,A
1493052,Argentine_league_1,2026,2026-08-08,Deportivo Riestra,Estudiantes L.P.,2,0,1,0,H
1493060,Argentine_league_1,2026,2026-08-08,Tigre,River Plate,1,0,0,0,H
1493050,Argentine_league_1,2026,2026-08-08,Boca Juniors,Velez Sarsfield,1,1,1,1,D
1493054,Argentine_league_1,2026,2026-08-09,Independiente,Platense,0,1,0,0,A
1493056,Argentine_league_1,2026,2026-08-09,Instituto Cordoba,Gimnasia M.,1,0,0,0,H
1493058,Argentine_league_1,2026,2026-08-09,San Lorenzo,Huracan,0,2,0,1,A
1493053,Argentine_league_1,2026,2026-08-09,Gimnasia L.P.,Barracas Central,2,0,0,0,H
1493051,Argentine_league_1,2026,2026-08-09,Defensa Y Justicia,Newells Old Boys,2,1,1,0,H
1493047,Argentine_league_1,2026,2026-08-09,Argentinos JRS,Racing Club,2,1,1,1,H
1493049,Argentine_league_1,2026,2026-08-10,Banfield,Belgrano Cordoba,0,2,0,0,A
1493061,Argentine_league_1,2026,2026-08-11,Union Santa Fe,Central Cordoba de Santiago,1,2,1,0,A
1493059,Argentine_league_1,2026,2026-08-12,Talleres Cordoba,Lanus,0,3,0,0,A
1493072,Argentine_league_1,2026,2026-08-14,Racing Club,Banfield,0,1,0,1,A
1493074,Argentine_league_1,2026,2026-08-15,San Lorenzo,Union Santa Fe,1,0,0,0,H
1493062,Argentine_league_1,2026,2026-08-15,Aldosivi,Tigre,0,0,0,0,D
1493066,Argentine_league_1,2026,2026-08-15,Estudiantes L.P.,Gimnasia L.P.,4,0,1,0,H
1493064,Argentine_league_1,2026,2026-08-15,Belgrano Cordoba,Independ. Rivadavia,2,0,1,0,H
1493070,Argentine_league_1,2026,2026-08-15,Newells Old Boys,Deportivo Riestra,2,0,0,0,H
1493071,Argentine_league_1,2026,2026-08-16,Platense,Boca Juniors,1,1,0,0,D
1493075,Argentine_league_1,2026,2026-08-16,Sarmiento Junin,Huracan,2,0,1,0,H
1493073,Argentine_league_1,2026,2026-08-16,River Plate,Argentinos JRS,2,0,1,0,H
1493065,Argentine_league_1,2026,2026-08-16,Central Cordoba de Santiago,Instituto Cordoba,0,1,0,0,A
1493063,Argentine_league_1,2026,2026-08-16,Barracas Central,Rosario Central,0,1,0,1,A
1493067,Argentine_league_1,2026,2026-08-17,Estudiantes de Rio Cuarto,Atletico Tucuman,0,1,0,0,A
1493069,Argentine_league_1,2026,2026-08-17,Lanus,Independiente,1,3,0,1,A
1493076,Argentine_league_1,2026,2026-08-17,Velez Sarsfield,Defensa Y Justicia,1,1,1,0,D
1493068,Argentine_league_1,2026,2026-08-18,Gimnasia M.,Talleres Cordoba,3,1,2,0,H
1493077,Argentine_league_1,2026,2026-08-21,Aldosivi,Union Santa Fe,1,3,1,0,A
1493081,Argentine_league_1,2026,2026-08-21,Estudiantes de Rio Cuarto,San Lorenzo,0,0,0,0,D
1493082,Argentine_league_1,2026,2026-08-22,Gimnasia L.P.,Gimnasia M.,2,3,0,2,A
1493078,Argentine_league_1,2026,2026-08-22,Atletico Tucuman,Instituto Cordoba,0,0,0,0,D
1493084,Argentine_league_1,2026,2026-08-22,Independiente,Independ. Rivadavia,0,0,0,0,D
1493083,Argentine_league_1,2026,2026-08-23,Huracan,Deportivo Riestra,0,0,0,0,D
1493086,Argentine_league_1,2026,2026-08-23,Newells Old Boys,Banfield,2,1,0,0,H
1493089,Argentine_league_1,2026,2026-08-23,Sarmiento Junin,Estudiantes L.P.,2,0,1,0,H
1493079,Argentine_league_1,2026,2026-08-23,Barracas Central,Platense,1,2,1,0,A
1493080,Argentine_league_1,2026,2026-08-23,Belgrano Cordoba,Defensa Y Justicia,1,2,0,1,A
1493088,Argentine_league_1,2026,2026-08-23,River Plate,Velez Sarsfield,2,2,2,0,D
1493087,Argentine_league_1,2026,2026-08-24,Racing Club,Boca Juniors,1,1,1,1,D
1493091,Argentine_league_1,2026,2026-08-24,Tigre,Central Cordoba de Santiago,2,1,2,0,H
1493085,Argentine_league_1,2026,2026-08-25,Lanus,Argentinos JRS,1,1,0,0,D
1493090,Argentine_league_1,2026,2026-08-25,Talleres Cordoba,Rosario Central,2,2,1,0,D
1493106,Argentine_league_1,2026,2026-08-28,Union Santa Fe,Sarmiento Junin,4,1,1,0,H
1493095,Argentine_league_1,2026,2026-08-29,Boca Juniors,Lanus,1,0,0,0,H
1493097,Argentine_league_1,2026,2026-08-29,Deportivo Riestra,Velez Sarsfield,1,1,0,0,D
1493103,Argentine_league_1,2026,2026-08-29,Rosario Central,Gimnasia L.P.,1,2,0,0,A
1493099,Argentine_league_1,2026,2026-08-29,Huracan,Estudiantes de Rio Cuarto,1,1,1,1,D
1493093,Argentine_league_1,2026,2026-08-30,Atletico Tucuman,Belgrano Cordoba,0,0,0,0,D
1493104,Argentine_league_1,2026,2026-08-30,Talleres Cordoba,Central Cordoba de Santiago,0,0,0,0,D
1493094,Argentine_league_1,2026,2026-08-30,Banfield,River Plate,2,3,0,2,A
1493092,Argentine_league_1,2026,2026-08-30,Argentinos JRS,Aldosivi,2,1,0,1,H
1493100,Argentine_league_1,2026,2026-08-30,Independiente,Gimnasia M.,0,3,0,1,A
1493101,Argentine_league_1,2026,2026-08-31,Independ. Rivadavia,Racing Club,3,1,1,1,H
1493096,Argentine_league_1,2026,2026-08-31,Defensa Y Justicia,Platense,1,0,0,0,H
1493098,Argentine_league_1,2026,2026-08-31,Estudiantes L.P.,Newells Old Boys,0,0,0,0,D
1493105,Argentine_league_1,2026,2026-09-01,Tigre,Barracas Central,0,0,0,0,D
1493102,Argentine_league_1,2026,2026-09-01,Instituto Cordoba,San Lorenzo,1,0,0,0,H
1493111,Argentine_league_1,2026,2026-09-04,Estudiantes de Rio Cuarto,Sarmiento Junin,0,2,0,1,A
1493109,Argentine_league_1,2026,2026-09-04,Belgrano Cordoba,Huracan,1,1,0,0,D
1493115,Argentine_league_1,2026,2026-09-04,Platense,Deportivo Riestra,1,1,1,0,D
1493107,Argentine_league_1,2026,2026-09-05,Aldosivi,Banfield,3,1,2,0,H
1493112,Argentine_league_1,2026,2026-09-05,Gimnasia L.P.,Tigre,2,1,1,0,H
1493113,Argentine_league_1,2026,2026-09-05,Gimnasia M.,Boca Juniors,2,2,1,2,D
1493119,Argentine_league_1,2026,2026-09-05,San Lorenzo,Talleres Cordoba,1,0,0,0,H
1493121,Argentine_league_1,2026,2026-09-06,Velez Sarsfield,Estudiantes L.P.,1,0,1,0,H
1493118,Argentine_league_1,2026,2026-09-06,Rosario Central,Newells Old Boys,1,1,1,0,D
1493114,Argentine_league_1,2026,2026-09-06,Lanus,Defensa Y Justicia,1,0,0,0,H
1493110,Argentine_league_1,2026,2026-09-06,Central Cordoba de Santiago,Independiente,0,1,0,0,A
1493117,Argentine_league_1,2026,2026-09-06,River Plate,Independ. Rivadavia,3,1,1,0,H
1493116,Argentine_league_1,2026,2026-09-07,Racing Club,Atletico Tucuman,1,2,0,1,A
1493108,Argentine_league_1,2026,2026-09-07,Barracas Central,Argentinos JRS,0,0,0,0,D
1493120,Argentine_league_1,2026,2026-09-08,Union Santa Fe,Instituto Cordoba,3,2,1,1,H
1493133,Argentine_league_1,2026,2026-09-11,Newells Old Boys,Velez Sarsfield,1,1,0,1,D
1493126,Argentine_league_1,2026,2026-09-11,Defensa Y Justicia,Gimnasia M.,2,0,1,0,H
1493125,Argentine_league_1,2026,2026-09-12,Boca Juniors,Central Cordoba de Santiago,3,1,2,0,H
1493128,Argentine_league_1,2026,2026-09-12,Estudiantes L.P.,Platense,2,1,1,1,H
1493131,Argentine_league_1,2026,2026-09-12,Independ. Rivadavia,Aldosivi,4,3,3,1,H
1493123,Argentine_league_1,2026,2026-09-12,Atletico Tucuman,River Plate,1,2,0,1,A
1493135,Argentine_league_1,2026,2026-09-12,Talleres Cordoba,Union Santa Fe,2,1,1,0,H
1493136,Argentine_league_1,2026,2026-09-13,Tigre,Rosario Central,0,1,0,0,A
1493134,Argentine_league_1,2026,2026-09-13,Sarmiento Junin,Belgrano Cordoba,1,1,1,0,D
1493122,Argentine_league_1,2026,2026-09-13,Argentinos JRS,Gimnasia L.P.,1,1,0,1,D
1493130,Argentine_league_1,2026,2026-09-13,Independiente,San Lorenzo,1,1,1,0,D
1493129,Argentine_league_1,2026,2026-09-14,Huracan,Racing Club,2,1,0,0,H
1493124,Argentine_league_1,2026,2026-09-14,Banfield,Barracas Central,1,1,1,0,D
1493127,Argentine_league_1,2026,2026-09-14,Deportivo Riestra,Lanus,0,3,0,1,A
1493132,Argentine_league_1,2026,2026-09-15,Instituto Cordoba,Estudiantes de Rio Cuarto,2,1,0,0,H
